Series 1: 
-29.9309817488251,55.1717867135561
-25.0027635938748,74.7850697198916
-19.7709796868691,92.4082071578529
-15.1438930303022,109.785771357714
-9.81287748830842,130.142790456583
-4.97973841796421,139.813364339043
-0.0462221814922188,150.229177823665
4.78706008024447,159.651171448784
10.0232829204171,169.568320909096

Series 2: 
-30.1218558749996,36.5292697525412
-30.1232877889244,39.0150723259787
-24.984291904245,42.7182165225707
-24.8849170778646,45.2035179261305
-15.0171686479582,64.7922436086534
-14.9177938215778,67.2775450122132
-4.95510949845782,97.0575600759492
-4.95682779516757,100.040523164072
4.90476340486221,130.318199912367
4.9020427684051,135.041224801894
14.7683592843867,157.115753057855
14.9683976596799,159.849133548888
19.907641551851,160.321736739761
19.9049209153939,165.044761629288

