This is Ipopt version 3.12.3, running with linear solver mumps.
NOTE: Other linear solvers might be more efficient (see Ipopt documentation).

Number of nonzeros in equality constraint Jacobian...:   711662
Number of nonzeros in inequality constraint Jacobian.:    65550
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:    75608
                     variables with only lower bounds:        0
                variables with lower and upper bounds:    75608
                     variables with only upper bounds:        0
Total number of equality constraints.................:    70608
Total number of inequality constraints...............:    28350
        inequality constraints with only lower bounds:    13800
   inequality constraints with lower and upper bounds:      750
        inequality constraints with only upper bounds:    13800

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
   0 8.9111957e+003 5.17e+003 1.00e+002   0.0 0.00e+000    -  0.00e+000 0.00e+000   0
   1 8.5640862e+003 4.94e+003 3.42e+003   1.0 1.56e+002    -  9.12e-003 4.44e-002f  1
   2 8.3298720e+003 4.86e+003 3.65e+003  -5.3 7.39e+001    -  9.74e-002 1.71e-002h  1
   3 8.3532313e+003 4.79e+003 4.46e+003   0.9 2.44e+002    -  1.39e-001 1.46e-002f  1
   4 9.0971062e+003 4.53e+003 2.07e+004   1.3 3.05e+002    -  3.16e-001 6.09e-002f  1
   5 8.9367201e+003 4.22e+003 1.00e+005   1.3 1.18e+002    -  1.53e-001 6.76e-002f  1
   6 9.7454079e+003 3.94e+003 2.01e+005   1.8 2.09e+002    -  9.63e-001 6.57e-002f  1
   7 1.2514240e+004 3.38e+003 3.52e+006   2.5 1.59e+002    -  5.53e-001 1.43e-001f  1
   8 1.2700455e+004 3.20e+003 6.57e+006   3.0 1.07e+002    -  3.48e-001 5.31e-002f  1
   9 1.2925277e+004 3.00e+003 1.64e+007   3.4 1.13e+002    -  3.53e-001 6.35e-002f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  10 1.3117760e+004 2.72e+003 6.41e+007   3.7 6.82e+001    -  3.30e-001 9.33e-002h  1
  11 1.2957383e+004 2.41e+003 1.98e+008   3.7 4.45e+001    -  8.83e-002 1.16e-001h  1
  12 1.2779455e+004 2.11e+003 4.36e+008   3.7 4.22e+001    -  2.29e-001 1.26e-001h  1
  13 1.2705837e+004 1.96e+003 5.83e+008   3.7 7.50e+001    -  1.40e-001 7.51e-002h  1
  14 1.2552078e+004 1.71e+003 9.98e+008   3.7 7.99e+001    -  2.18e-001 1.29e-001h  1
  15 1.2375494e+004 1.58e+003 1.19e+009   3.6 5.95e+001    -  9.73e-002 7.48e-002h  1
  16 1.2129000e+004 1.42e+003 1.54e+009   3.7 6.44e+001    -  7.75e-002 1.03e-001h  1
  17 1.1979158e+004 1.33e+003 1.72e+009   3.7 1.08e+002    -  8.78e-002 6.24e-002h  1
  18 1.1842038e+004 1.26e+003 1.87e+009   3.7 7.04e+001    -  8.24e-002 5.14e-002h  1
  19 1.1750953e+004 1.20e+003 2.03e+009   3.7 1.11e+002    -  4.73e-002 5.18e-002h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  20 1.1657568e+004 1.09e+003 2.32e+009   3.4 1.06e+002    -  7.22e-002 8.83e-002h  1
  21 1.1581537e+004 1.01e+003 2.58e+009   3.7 1.03e+002    -  4.07e-002 7.53e-002h  1
  22 1.1575207e+004 8.40e+002 3.20e+009   3.7 1.02e+002    -  9.17e-002 1.59e-001h  1
  23 1.1577526e+004 8.04e+002 3.16e+009   3.7 8.63e+001    -  1.38e-001 4.24e-002h  1
  24 1.1656825e+004 7.04e+002 3.08e+009   3.7 1.08e+002    -  1.08e-001 1.14e-001h  1
  25 1.1812553e+004 6.24e+002 3.24e+009   3.1 2.18e+002    -  5.63e-002 1.11e-001h  1
  26 1.1887517e+004 5.73e+002 3.73e+009   3.3 2.35e+002    -  4.34e-002 7.68e-002h  1
  27 1.1932774e+004 5.55e+002 3.96e+009  -2.4 2.44e+002    -  4.92e-002 3.13e-002h  1
  28 1.1931151e+004 5.24e+002 4.21e+009   3.5 2.02e+002    -  8.73e-002 5.18e-002h  1
  29 1.1967893e+004 4.73e+002 4.58e+009   3.5 7.37e+001    -  8.93e-002 8.56e-002h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30 1.2073890e+004 3.73e+002 6.46e+009   3.7 1.25e+002    -  8.00e-002 1.33e-001f  1
  31 1.2245426e+004 3.21e+002 6.85e+009   2.4 7.01e+001    -  6.05e-002 1.33e-001h  1
  32 1.2200231e+004 2.92e+002 6.90e+009   3.5 7.90e+001    -  2.07e-001 8.36e-002f  1
  33 1.2065511e+004 2.26e+002 6.85e+009   3.7 1.28e+002    -  7.67e-002 1.69e-001f  1
  34 1.1976021e+004 2.08e+002 6.62e+009   3.3 4.32e+001    -  1.55e-001 7.47e-002f  1
  35 1.1691548e+004 1.69e+002 6.16e+009   3.6 6.23e+001    -  2.19e-001 1.47e-001f  1
  36 1.1413574e+004 1.38e+002 5.72e+009   3.7 1.27e+002    -  4.28e-002 1.17e-001f  1
  37 1.1193562e+004 1.12e+002 5.18e+009   3.5 9.16e+001    -  3.88e-002 1.28e-001f  1
  38 1.1020917e+004 8.79e+001 4.36e+009   3.4 4.60e+001    -  5.85e-002 1.74e-001f  1
  39 1.0967020e+004 7.91e+001 3.97e+009  -2.4 5.17e+001    -  8.32e-002 9.77e-002h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40 1.0615025e+004 4.50e+001 2.41e+009   3.2 4.02e+001    -  1.92e-001 4.03e-001f  1
  41 1.0489722e+004 4.32e+001 2.12e+009   3.5 1.64e+002    -  3.05e-002 1.13e-001f  1
  42 1.0490508e+004 4.22e+001 2.08e+009  -2.5 7.12e+001    -  1.05e-001 2.24e-002h  1
  43 1.0371518e+004 4.71e+001 1.24e+009   3.3 3.67e+001    -  1.89e-001 4.04e-001f  1
  44 1.0417252e+004 1.43e+001 5.65e+007   2.9 1.27e+001    -  3.85e-001 1.00e+000f  1
  45 1.0417835e+004 2.85e+000 1.89e+007   1.8 2.61e+000    -  6.05e-001 8.04e-001h  1
  46 1.0394821e+004 1.10e+000 5.94e+006   2.0 3.36e+000    -  8.42e-001 1.00e+000f  1
  47 1.0393711e+004 3.03e-003 1.31e+005   0.2 2.68e-001    -  9.74e-001 1.00e+000f  1
  48 1.0207747e+004 2.03e-003 2.84e+002  -5.1 2.26e-001    -  9.57e-001 1.00e+000f  1
  49 9.4958982e+003 1.46e-001 5.59e+001  -6.5 1.65e+000    -  8.02e-001 1.00e+000f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50 8.8197197e+003 1.19e+001 1.31e+002  -1.4 1.96e+001    -  9.99e-001 1.00e+000f  1
  51 8.4264789e+003 7.04e+000 3.94e+001  -7.4 8.37e+000    -  5.51e-001 1.00e+000f  1
  52 6.6192415e+003 1.16e+001 1.17e+002  -3.1 1.08e+001    -  5.49e-001 1.00e+000f  1
  53 7.6327472e+003 1.34e+002 1.42e+002  -1.6 1.67e+001    -  1.00e+000 7.13e-001f  1
  54 7.3885221e+003 3.14e+001 1.38e+002  -1.7 9.91e+000    -  7.79e-001 1.00e+000h  1
  55 7.4519229e+003 8.67e+000 7.45e+001  -1.7 5.61e+000    -  1.00e+000 1.00e+000h  1
  56 6.5390324e+003 8.31e+000 2.75e+001  -2.1 7.44e+000    -  1.00e+000 1.00e+000h  1
  57 6.7995351e+003 6.99e+000 2.94e+001  -2.2 8.61e+000    -  7.37e-001 1.00e+000H  1
  58 5.4297800e+003 6.83e+000 2.45e+001  -2.6 4.87e+000    -  9.99e-001 1.00e+000f  1
  59 4.9480199e+003 4.53e+000 1.31e+001  -3.1 3.58e+000    -  1.00e+000 1.00e+000f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60 4.1639865e+003 1.78e+001 1.99e+001  -2.9 1.20e+001    -  1.00e+000 8.17e-001f  1
  61 4.5104584e+003 4.60e+001 1.79e+001  -2.6 9.23e+000    -  7.90e-001 1.00e+000h  1
  62 3.8262936e+003 4.88e+000 7.05e+000  -3.0 6.36e+000    -  9.98e-001 1.00e+000h  1
  63 3.5101305e+003 5.72e+000 2.90e+000  -3.1 5.80e+000    -  1.00e+000 1.00e+000h  1
  64 3.1718170e+003 4.72e+000 5.49e+000  -3.3 4.37e+000    -  1.00e+000 1.00e+000h  1
  65 3.2204562e+003 9.85e+000 3.10e+000  -3.3 5.02e+000    -  1.00e+000 9.87e-001h  1
  66 3.3231355e+003 1.72e+001 1.47e+001  -3.0 9.42e+000    -  1.00e+000 1.00e+000f  1
