This is Ipopt version 3.12.3, running with linear solver mumps.
NOTE: Other linear solvers might be more efficient (see Ipopt documentation).

Number of nonzeros in equality constraint Jacobian...:   674654
Number of nonzeros in inequality constraint Jacobian.:    65250
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:    74504
                     variables with only lower bounds:        0
                variables with lower and upper bounds:    74504
                     variables with only upper bounds:        0
Total number of equality constraints.................:    69504
Total number of inequality constraints...............:    28350
        inequality constraints with only lower bounds:    13800
   inequality constraints with lower and upper bounds:      750
        inequality constraints with only upper bounds:    13800

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
   0 8.8894757e+003 5.59e+003 1.00e+002   0.0 0.00e+000    -  0.00e+000 0.00e+000   0
   1 8.0908623e+003 5.29e+003 2.47e+003   0.7 8.43e+001    -  1.75e-002 5.56e-002f  1
   2 7.9938774e+003 5.24e+003 3.10e+003   0.4 7.41e+001    -  1.07e-001 9.76e-003f  1
   3 7.3365225e+003 4.84e+003 3.72e+004   0.2 1.39e+002    -  5.59e-002 7.64e-002f  1
   4 7.3749947e+003 4.67e+003 4.65e+004   0.9 2.35e+002    -  1.05e-001 3.42e-002f  1
   5 8.0830491e+003 4.56e+003 4.97e+004   1.6 3.71e+002    -  1.80e-001 2.56e-002f  1
   6 8.5508571e+003 4.35e+003 9.85e+004   1.6 1.86e+002    -  2.58e-001 4.82e-002f  1
   7 9.1574872e+003 4.13e+003 2.51e+005   1.9 1.86e+002    -  9.99e-001 5.19e-002f  1
   8 9.8677800e+003 3.60e+003 4.51e+006   2.2 1.28e+002    -  1.35e-001 1.36e-001f  1
   9 1.0152905e+004 3.34e+003 8.05e+006   2.1 1.16e+002    -  1.92e-001 7.62e-002f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  10 1.0199295e+004 3.21e+003 9.59e+006   1.6 6.92e+001    -  1.58e-001 3.77e-002f  1
  11 1.1484816e+004 2.84e+003 2.23e+007   2.4 1.18e+002    -  2.89e-001 1.17e-001f  1
  12 1.1960065e+004 2.68e+003 2.72e+007   2.6 1.31e+002    -  2.70e-001 5.42e-002f  1
  13 1.2032517e+004 2.54e+003 3.26e+007   1.8 1.01e+002    -  1.37e-001 5.40e-002h  1
  14 1.2178422e+004 2.31e+003 4.47e+007  -3.7 1.10e+002    -  9.88e-002 9.13e-002h  1
  15 1.2666074e+004 2.06e+003 6.55e+007   2.2 8.49e+001    -  1.59e-001 1.10e-001h  1
  16 1.2973240e+004 1.89e+003 7.84e+007   1.7 1.21e+002    -  1.04e-001 8.39e-002h  1
  17 1.3487676e+004 1.76e+003 9.67e+007   2.8 2.96e+002    -  9.68e-002 6.59e-002f  1
  18 1.3693084e+004 1.57e+003 1.12e+008   1.9 1.51e+002    -  6.06e-002 1.06e-001h  1
  19 1.3862567e+004 1.46e+003 1.21e+008   2.5 1.82e+002    -  1.23e-001 7.03e-002f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  20 1.3699693e+004 1.44e+003 1.22e+008   3.2 2.83e+002    -  1.29e-002 1.27e-002f  1
  21 1.3294146e+004 1.36e+003 1.36e+008   3.0 2.29e+002    -  1.15e-001 5.63e-002f  1
  22 1.2743607e+004 1.21e+003 1.87e+008   3.1 2.51e+002    -  6.40e-002 1.04e-001f  1
  23 1.2687022e+004 1.17e+003 1.95e+008  -3.4 1.01e+002    -  4.21e-002 3.69e-002h  1
  24 1.2644761e+004 1.13e+003 2.02e+008   1.8 6.11e+001    -  1.01e-001 3.58e-002h  1
  25 1.2548957e+004 1.02e+003 2.27e+008   2.6 6.92e+001    -  6.01e-002 9.83e-002h  1
  26 1.2511857e+004 9.13e+002 2.23e+008   1.9 8.67e+001    -  5.50e-002 1.03e-001h  1
  27 1.2510035e+004 8.94e+002 2.21e+008   2.2 8.00e+001    -  1.43e-001 2.08e-002h  1
  28 1.2448602e+004 8.14e+002 2.16e+008   2.8 1.11e+002    -  5.80e-002 8.42e-002h  1
  29 1.2456464e+004 7.79e+002 2.33e+008   1.0 1.27e+002    -  5.48e-002 4.28e-002h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30 1.2501821e+004 7.20e+002 2.61e+008   2.5 1.16e+002    -  9.06e-002 7.13e-002h  1
  31 1.2607817e+004 6.48e+002 2.92e+008   1.5 7.91e+001    -  1.10e-001 9.88e-002h  1
  32 1.2630828e+004 6.27e+002 2.96e+008   2.0 9.27e+001    -  1.32e-001 3.12e-002h  1
  33 1.3121341e+004 4.48e+002 4.16e+008   0.3 8.58e+001    -  4.57e-002 2.76e-001h  1
  34 1.3041107e+004 3.98e+002 4.28e+008   2.5 1.09e+002    -  1.88e-001 7.77e-002f  1
  35 1.2957033e+004 3.35e+002 4.52e+008   2.6 5.58e+001    -  1.67e-001 9.63e-002f  1
  36 1.2860303e+004 2.85e+002 4.91e+008   2.5 5.48e+001    -  1.06e-001 1.07e-001f  1
  37 1.2805355e+004 2.25e+002 5.68e+008   2.2 4.76e+001    -  1.13e-001 1.99e-001f  1
  38 1.2639852e+004 2.03e+002 5.78e+008   2.5 1.05e+002    -  5.41e-002 8.05e-002f  1
  39 1.2415092e+004 1.70e+002 5.70e+008   2.2 4.05e+001    -  9.72e-002 1.44e-001f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40 1.2385528e+004 1.64e+002 5.66e+008   1.1 5.03e+001    -  1.14e-001 3.62e-002f  1
  41 1.2056399e+004 1.23e+002 5.11e+008   2.3 8.02e+001    -  9.72e-002 1.50e-001f  1
  42 1.1503369e+004 9.44e+001 3.90e+008   2.6 7.68e+001    -  1.39e-001 2.01e-001f  1
  43 1.1320280e+004 1.07e+002 3.50e+008   2.8 1.95e+002    -  8.37e-002 7.89e-002f  1
  44 1.1148320e+004 1.12e+002 2.77e+008   2.5 9.55e+001    -  9.28e-002 1.77e-001f  1
  45 1.1128720e+004 8.13e+001 1.88e+008   1.9 2.06e+001    -  3.08e-001 3.14e-001f  1
  46 1.1083405e+004 5.91e+001 1.36e+008   1.7 1.60e+001    -  2.56e-001 2.96e-001f  1
  47 1.0985187e+004 5.47e+001 1.23e+008   2.1 3.96e+001    -  1.89e-001 1.18e-001f  1
  48 1.1051969e+004 2.32e+001 5.42e+007   0.5 1.90e+001    -  2.06e-001 5.62e-001h  1
  49 1.1081858e+004 3.22e+000 7.75e+006   0.0 4.34e+000    -  3.13e-001 8.57e-001h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50 1.1029241e+004 1.60e+000 9.77e+004   0.7 2.54e+000    -  7.80e-001 1.00e+000f  1
  51 1.0999262e+004 3.12e-002 3.43e+003  -0.7 3.20e-001    -  9.49e-001 1.00e+000f  1
  52 1.0612531e+004 4.11e-002 9.59e+002  -5.8 9.91e-001    -  8.79e-001 1.00e+000f  1
  53 9.8788553e+003 1.86e+000 6.89e+002  -2.2 2.71e+000    -  7.88e-001 1.00e+000f  1
  54 8.8431655e+003 1.42e+001 2.99e+002  -2.6 1.06e+001    -  5.98e-001 1.00e+000f  1
  55 7.3176778e+003 4.61e+001 2.07e+002  -3.0 1.92e+001    -  4.01e-001 1.00e+000f  1
  56 7.4242466e+003 5.54e+001 3.55e+002  -2.4 1.43e+001    -  7.52e-001 9.80e-001h  1
  57 5.7338615e+003 1.11e+000 4.02e+001  -2.6 4.26e+000    -  1.00e+000 1.00e+000f  1
  58 5.2573322e+003 8.01e+000 1.14e+001  -3.1 6.93e+000    -  1.00e+000 7.42e-001f  1
  59 4.5128720e+003 8.66e+001 2.57e+001  -2.8 3.17e+001    -  1.00e+000 5.01e-001f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60 3.8625447e+003 1.22e+002 2.76e+001  -2.9 2.43e+001    -  5.27e-001 5.57e-001f  1
  61 6.0531516e+003 1.04e+001 2.74e+001  -2.8 1.95e+001    -  3.76e-001 1.00e+000h  1
  62 3.5528391e+003 1.45e+001 1.52e+001  -2.9 7.32e+000    -  8.91e-001 1.00e+000f  1
  63 3.2843625e+003 1.80e+001 1.45e+001  -3.3 5.39e+000    -  9.99e-001 1.00e+000h  1
  64 2.9433307e+003 3.44e+001 1.49e+001  -3.1 1.15e+001    -  1.00e+000 8.81e-001h  1
  65 3.2233949e+003 3.26e+001 2.19e+001  -3.1 1.21e+001    -  3.88e-001 6.12e-001H  1
  66 4.0158079e+003 2.10e+002 6.53e+001  -2.7 1.73e+001    -  4.66e-001 1.00e+000f  1
