This is Ipopt version 3.12.3, running with linear solver mumps.
NOTE: Other linear solvers might be more efficient (see Ipopt documentation).

Number of nonzeros in equality constraint Jacobian...:   711662
Number of nonzeros in inequality constraint Jacobian.:    65550
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:    75608
                     variables with only lower bounds:        0
                variables with lower and upper bounds:    75608
                     variables with only upper bounds:        0
Total number of equality constraints.................:    70608
Total number of inequality constraints...............:    28350
        inequality constraints with only lower bounds:    13800
   inequality constraints with lower and upper bounds:      750
        inequality constraints with only upper bounds:    13800

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
   0 8.8702401e+003 5.17e+003 1.00e+002   0.0 0.00e+000    -  0.00e+000 0.00e+000   0
   1 8.5274040e+003 4.94e+003 3.42e+003   1.0 1.56e+002    -  9.12e-003 4.44e-002f  1
   2 8.2930830e+003 4.86e+003 3.65e+003  -5.3 7.39e+001    -  9.74e-002 1.71e-002h  1
   3 8.3161338e+003 4.79e+003 4.46e+003   0.9 2.44e+002    -  1.39e-001 1.46e-002f  1
   4 9.0555550e+003 4.53e+003 2.07e+004   1.3 3.05e+002    -  3.16e-001 6.09e-002f  1
   5 8.8932076e+003 4.22e+003 1.00e+005   1.3 1.18e+002    -  1.53e-001 6.76e-002f  1
   6 9.6989342e+003 3.94e+003 2.01e+005   1.8 2.09e+002    -  9.62e-001 6.57e-002f  1
   7 1.2463330e+004 3.38e+003 3.52e+006   2.5 1.59e+002    -  5.53e-001 1.43e-001f  1
   8 1.2649134e+004 3.20e+003 6.57e+006   3.0 1.07e+002    -  3.48e-001 5.32e-002f  1
   9 1.2876751e+004 3.00e+003 1.65e+007   3.4 1.13e+002    -  3.54e-001 6.36e-002f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  10 1.3057558e+004 2.72e+003 6.39e+007   3.7 6.77e+001    -  3.30e-001 9.29e-002h  1
  11 1.2891914e+004 2.42e+003 1.96e+008   3.7 4.47e+001    -  9.05e-002 1.15e-001h  1
  12 1.2704492e+004 2.11e+003 4.43e+008   3.7 4.24e+001    -  2.28e-001 1.29e-001h  1
  13 1.2633307e+004 1.96e+003 5.85e+008   3.7 7.56e+001    -  1.38e-001 7.31e-002h  1
  14 1.2465763e+004 1.70e+003 1.01e+009   3.7 8.05e+001    -  2.18e-001 1.31e-001h  1
  15 1.2284803e+004 1.58e+003 1.20e+009   3.6 5.84e+001    -  1.05e-001 7.33e-002h  1
  16 1.2025841e+004 1.41e+003 1.56e+009   3.7 7.11e+001    -  7.15e-002 1.05e-001h  1
  17 1.1878033e+004 1.33e+003 1.72e+009   3.7 1.03e+002    -  8.29e-002 5.99e-002h  1
  18 1.1738974e+004 1.26e+003 1.87e+009   3.7 7.04e+001    -  8.43e-002 5.14e-002h  1
  19 1.1642750e+004 1.19e+003 2.03e+009   3.7 1.11e+002    -  4.41e-002 5.21e-002h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  20 1.1536880e+004 1.09e+003 2.32e+009   3.5 1.06e+002    -  7.50e-002 8.86e-002h  1
  21 1.1454210e+004 1.00e+003 2.60e+009   3.7 1.03e+002    -  3.96e-002 7.84e-002h  1
  22 1.1427483e+004 8.35e+002 3.23e+009   3.7 1.06e+002    -  9.64e-002 1.61e-001h  1
  23 1.1423828e+004 8.00e+002 3.19e+009   3.7 8.79e+001    -  1.39e-001 4.12e-002h  1
  24 1.1483536e+004 7.23e+002 3.12e+009   3.3 9.61e+001    -  1.17e-001 9.43e-002h  1
  25 1.1624980e+004 6.42e+002 2.93e+009   2.7 1.95e+002    -  6.21e-002 1.11e-001h  1
  26 1.1712935e+004 5.95e+002 3.30e+009   2.6 2.28e+002    -  5.82e-002 7.24e-002h  1
  27 1.1722664e+004 5.89e+002 3.37e+009   1.5 2.23e+002    -  8.38e-002 9.51e-003h  1
  28 1.1770208e+004 5.14e+002 4.33e+009   3.7 2.84e+002    -  1.96e-002 9.71e-002f  1
  29 1.1784258e+004 4.91e+002 4.51e+009   3.7 7.97e+001    -  3.44e-002 4.08e-002f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30 1.1858984e+004 4.54e+002 4.69e+009   1.7 6.20e+001    -  8.97e-002 7.21e-002h  1
  31 1.1891261e+004 4.34e+002 4.77e+009   2.9 8.06e+001    -  9.86e-002 4.30e-002h  1
  32 1.1894031e+004 3.45e+002 6.48e+009   3.7 1.17e+002    -  8.58e-002 1.25e-001f  1
  33 1.1801953e+004 3.18e+002 6.73e+009   3.7 8.56e+001    -  2.99e-002 7.00e-002f  1
  34 1.1805750e+004 2.66e+002 6.50e+009   3.2 8.48e+001    -  1.30e-001 1.54e-001h  1
  35 1.1811116e+004 2.61e+002 6.42e+009  -2.5 6.07e+001    -  7.11e-002 2.15e-002h  1
  36 1.1737376e+004 2.11e+002 5.85e+009   3.3 4.12e+001    -  1.96e-001 1.68e-001f  1
  37 1.1383025e+004 1.53e+002 5.41e+009   3.6 7.75e+001    -  1.35e-001 1.74e-001f  1
  38 1.1271960e+004 1.45e+002 5.20e+009   3.6 1.52e+002    -  7.03e-002 4.38e-002f  1
  39 1.0929690e+004 1.17e+002 4.82e+009   3.7 1.26e+002    -  1.65e-002 1.20e-001f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40 1.0809164e+004 1.08e+002 4.61e+009   3.7 1.23e+002    -  3.99e-002 5.19e-002f  1
  41 1.0705299e+004 8.73e+001 3.88e+009   3.1 4.43e+001    -  3.96e-002 1.65e-001f  1
  42 1.0607421e+004 6.83e+001 2.73e+009   2.3 1.06e+002    -  8.56e-002 2.02e-001f  1
  43 1.0621795e+004 5.96e+001 2.29e+009  -2.6 3.43e+001    -  3.62e-002 1.29e-001h  1
  44 1.0536548e+004 3.95e+001 1.50e+009   2.8 1.63e+001    -  2.84e-001 3.38e-001f  1
  45 1.0536350e+004 3.45e+001 1.33e+009  -2.7 1.38e+001    -  2.14e-001 1.27e-001h  1
  46 1.0550114e+004 1.11e+001 1.90e+008   2.4 1.51e+001    -  4.38e-001 8.65e-001f  1
  47 1.0523887e+004 1.25e+000 4.92e+006   1.8 6.26e+000    -  5.39e-001 9.74e-001f  1
  48 1.0544694e+004 1.25e-001 2.33e+006  -3.3 3.70e+000    -  4.70e-001 1.00e+000h  1
  49 1.0525333e+004 1.87e-001 3.17e+004   0.9 1.68e+000    -  9.13e-001 1.00e+000f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50 1.0496079e+004 7.41e-005 4.43e+002  -4.5 3.95e-002    -  9.84e-001 1.00e+000h  1
  51 9.7904168e+003 1.33e-001 1.04e+002  -2.4 1.32e+000    -  8.14e-001 1.00e+000f  1
  52 9.0795858e+003 6.15e-001 5.49e+001  -7.0 3.19e+000    -  6.34e-001 1.00e+000f  1
  53 7.9314373e+003 4.94e+000 1.03e+002  -7.5 8.09e+000    -  3.63e-001 1.00e+000f  1
  54 7.7165472e+003 3.69e+001 2.28e+002  -2.1 3.66e+001    -  4.46e-001 8.87e-001f  1
  55 6.2001074e+003 9.17e+000 1.06e+002  -3.4 7.48e+000    -  5.10e-001 1.00e+000f  1
  56 5.6749114e+003 2.43e+000 1.72e+001  -2.4 4.92e+000    -  9.99e-001 1.00e+000f  1
  57 5.2378634e+003 1.90e+000 3.57e+001  -2.7 4.10e+000    -  9.99e-001 1.00e+000f  1
  58 4.9724703e+003 2.55e+001 5.08e+001  -2.4 9.65e+000    -  1.00e+000 1.00e+000f  1
  59 4.9069284e+003 1.38e+001 5.11e+001  -2.4 5.98e+000    -  9.99e-001 1.00e+000h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60 5.4345352e+003 7.99e+000 3.28e+001  -2.1 6.99e+000    -  1.00e+000 1.00e+000f  1
  61 5.2636299e+003 3.48e+000 1.31e+001  -2.2 2.65e+000    -  1.00e+000 1.00e+000h  1
  62 5.0692931e+003 3.87e-001 7.31e+000  -2.2 2.02e+000    -  1.00e+000 1.00e+000h  1
  63 4.7351220e+003 1.16e+000 8.62e+000  -2.6 3.53e+000    -  9.95e-001 1.00e+000f  1
  64 4.2179853e+003 9.53e-001 3.14e+001  -2.7 1.71e+001    -  9.87e-001 1.00e+000H  1
  65 4.3230295e+003 9.73e-001 3.59e+001  -2.8 7.79e+000    -  1.00e+000 1.00e+000H  1
  66 3.7014397e+003 8.78e+000 1.15e+001  -2.8 7.30e+000    -  7.32e-001 1.00e+000f  1
