This is Ipopt version 3.12.3, running with linear solver mumps.
NOTE: Other linear solvers might be more efficient (see Ipopt documentation).

Number of nonzeros in equality constraint Jacobian...:   673454
Number of nonzeros in inequality constraint Jacobian.:    65250
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:    74504
                     variables with only lower bounds:        0
                variables with lower and upper bounds:    74504
                     variables with only upper bounds:        0
Total number of equality constraints.................:    69504
Total number of inequality constraints...............:    28350
        inequality constraints with only lower bounds:    13800
   inequality constraints with lower and upper bounds:      750
        inequality constraints with only upper bounds:    13800

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
   0 8.8846624e+003 1.13e+003 1.00e+002   0.0 0.00e+000    -  0.00e+000 0.00e+000   0
   1 5.9326678e+003 9.14e+002 5.57e+003  -0.5 2.78e+001    -  1.64e-001 1.96e-001f  1
   2 5.0409268e+003 8.19e+002 4.90e+003  -0.0 2.79e+001    -  2.19e-001 1.04e-001f  1
   3 4.7786763e+003 7.89e+002 4.70e+003  -0.1 8.49e+001    -  1.26e-001 3.72e-002f  1
   4 4.1773187e+003 7.12e+002 4.76e+003  -0.3 7.69e+001    -  1.78e-001 9.75e-002f  1
   5 4.0444223e+003 6.49e+002 1.17e+004   0.5 1.14e+002    -  2.80e-001 8.69e-002f  1
   6 4.3860362e+003 4.76e+002 5.11e+004   0.5 6.08e+001    -  4.01e-001 3.05e-001f  1
   7 4.8284517e+003 4.20e+002 5.49e+004   0.8 6.44e+001    -  1.31e-001 1.00e-001f  1
   8 4.8426203e+003 3.88e+002 5.73e+004   0.4 3.94e+001    -  1.44e-001 7.38e-002f  1
   9 4.6209266e+003 3.20e+002 5.81e+004  -0.4 2.77e+001    -  1.60e-001 1.74e-001f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  10 5.6654914e+003 2.74e+002 5.65e+004   1.1 1.08e+002    -  2.58e-001 7.33e-002f  1
  11 7.0889841e+003 1.82e+002 1.47e+005   1.2 7.67e+001    -  4.72e-001 1.29e-001f  1
  12 9.4895369e+003 1.93e+002 4.45e+005   1.4 4.12e+001    -  2.27e-001 3.41e-001f  1
  13 9.6539792e+003 1.69e+002 5.57e+005   1.6 5.24e+001    -  5.90e-002 1.32e-001f  1
  14 9.7277441e+003 1.66e+002 5.69e+005   2.3 6.62e+001    -  1.00e+000 1.95e-002f  1
  15 9.8648735e+003 1.52e+002 7.51e+005   3.2 6.58e+001    -  6.37e-001 8.19e-002f  2
  16 1.0084737e+004 1.18e+002 7.52e+006   3.7 1.78e+001    -  8.26e-002 2.52e-001h  1
  17 1.0075453e+004 6.94e+001 1.49e+007   3.7 1.40e+001    -  2.70e-001 4.88e-001h  1
  18 1.0215732e+004 3.45e+001 7.93e+006   2.6 8.57e+000    -  4.59e-001 5.44e-001h  1
  19 1.0390189e+004 4.44e+000 6.16e+005   1.7 4.20e+000    -  7.10e-001 1.00e+000h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  20 1.0378660e+004 1.45e-002 1.48e+004   0.6 9.27e-002    -  9.70e-001 1.00e+000h  1
  21 1.0316057e+004 1.75e-004 5.28e+002  -4.7 7.70e-002    -  9.72e-001 1.00e+000f  1
  22 9.7310126e+003 8.56e-002 6.11e+001  -1.7 1.23e+000    -  8.79e-001 1.00e+000f  1
  23 9.1920288e+003 4.16e-001 1.30e+002  -1.7 2.58e+000    -  9.98e-001 1.00e+000f  1
  24 7.9655064e+003 4.12e+000 4.11e+001  -3.3 9.30e+000    -  5.95e-001 1.00e+000f  1
  25 8.1388043e+003 4.92e+000 2.86e+002  -2.0 2.54e+001    -  7.39e-001 1.00e+000H  1
  26 6.3880497e+003 4.21e+000 3.26e+001  -2.1 1.04e+001    -  1.00e+000 1.00e+000f  1
  27 5.8858284e+003 1.94e+000 1.31e+001  -2.6 5.12e+000    -  1.00e+000 1.00e+000f  1
  28 5.1375706e+003 4.21e+000 1.54e+001  -3.1 7.61e+000    -  1.00e+000 1.00e+000f  1
  29 4.8165573e+003 6.60e+000 1.44e+001  -2.8 1.16e+001    -  1.00e+000 5.47e-001h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30 6.3395608e+003 3.85e+001 1.41e+001  -2.2 2.01e+001    -  1.00e+000 9.76e-001f  1
  31 1.7933265e+004 1.24e+001 1.67e+002  -2.3 1.85e+001    -  6.99e-001 9.85e-001h  1
  32 5.0064376e+003 2.72e+000 7.42e+001  -2.3 1.18e+001    -  1.18e-001 1.00e+000f  1
  33 5.1085403e+003 8.36e-001 1.03e+001  -2.3 2.21e+000    -  1.00e+000 1.00e+000h  1
  34 4.3341774e+003 6.60e+000 9.32e+000  -2.7 7.28e+000    -  1.00e+000 1.00e+000h  1
  35 7.6406938e+003 1.06e+001 3.26e+001  -2.7 1.98e+001    -  1.00e+000 1.00e+000H  1
  36 3.6205190e+003 4.15e+000 9.90e+000  -2.8 9.33e+000    -  3.26e-001 1.00e+000f  1
  37 3.2606680e+003 1.44e+000 4.39e+000  -3.3 5.34e+000    -  1.00e+000 1.00e+000h  1
  38 2.9858248e+003 3.61e+000 2.53e+000  -3.7 6.80e+000    -  1.00e+000 6.56e-001h  1
  39 3.3200084e+003 2.56e+000 6.53e+000  -3.2 2.55e+001    -  1.00e+000 7.45e-001H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40 2.9288490e+003 1.07e-001 5.35e+000  -3.3 2.93e+000    -  1.00e+000 1.00e+000f  1
  41 2.6753419e+003 1.94e+000 2.60e+000  -4.4 5.28e+000    -  5.28e-001 6.31e-001f  1
  42 2.5606172e+003 2.94e+000 5.94e+000  -4.1 1.31e+001    -  5.91e-001 3.53e-001h  1
  43 2.4266031e+003 3.69e+000 8.60e+000  -3.5 2.44e+001    -  4.61e-001 1.97e-001h  1
  44 2.4334870e+003 1.19e+001 1.45e+001  -3.3 2.88e+001    -  2.79e-001 2.68e-001h  2
  45 2.3540607e+003 1.06e+001 1.48e+001  -3.6 7.48e+000    -  9.09e-001 1.21e-001h  1
  46 2.1773981e+003 7.16e+000 1.94e+001  -3.6 9.76e+000    -  7.11e-001 4.86e-001h  1
  47 2.0081543e+003 5.79e+000 1.27e+001  -9.6 1.22e+001    -  3.47e-001 3.40e-001h  1
  48 1.9775137e+003 4.93e+000 1.02e+001  -3.8 9.18e+000    -  6.50e-001 4.25e-001h  1
  49 1.8229237e+003 3.70e+000 8.11e+000  -3.8 6.19e+000    -  2.42e-001 4.66e-001h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50 1.7353093e+003 3.35e+000 5.53e+000  -9.8 6.73e+000    -  1.67e-001 3.36e-001h  1
  51 1.6930773e+003 3.32e+000 5.42e+000  -5.5 1.81e+001    -  1.44e-001 4.81e-002h  1
  52 1.6343433e+003 3.97e+000 6.51e+000  -4.9 1.79e+001    -  2.80e-001 1.88e-001h  1
  53 1.5558004e+003 5.08e+000 9.61e+000  -4.3 1.65e+001    -  1.87e-001 2.41e-001h  1
  54 1.4712018e+003 6.36e+000 8.50e+000 -10.1 3.05e+001    -  1.50e-001 1.29e-001h  1
  55 1.3877122e+003 7.18e+000 7.35e+000  -4.2 3.94e+001    -  1.70e-001 7.90e-002h  1
  56 1.4590327e+003 7.38e+000 5.84e+000  -3.9 2.21e+001    -  1.49e-001 2.34e-001h  1
  57 1.3575469e+003 4.00e+000 3.65e+000  -4.1 2.25e+000    -  5.05e-001 4.82e-001h  1
  58 1.2942032e+003 2.58e+000 3.13e+000  -4.1 3.40e+000    -  7.07e-001 6.03e-001h  1
  59 1.2511053e+003 3.07e+000 4.92e+000  -4.2 9.79e+000    -  7.47e-001 2.56e-001h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60 1.2121842e+003 3.96e+000 6.98e+000  -5.1 1.50e+001    -  3.67e-001 1.91e-001h  1
  61 1.2024760e+003 4.87e+000 9.64e+000  -4.1 1.32e+001    -  5.26e-001 2.39e-001h  2
  62 1.1680341e+003 5.71e+000 8.65e+000  -4.3 9.12e+000    -  4.34e-001 4.58e-001h  1
  63 1.1281799e+003 8.89e+000 9.94e+000  -4.2 1.80e+001    -  4.28e-001 2.46e-001h  1
  64 1.2774226e+003 7.80e+000 1.21e+001  -3.9 1.23e+001    -  3.62e-001 4.43e-001h  1
  65 1.1288505e+003 5.53e-001 2.99e+000  -4.2 2.27e+000    -  1.00e+000 1.00e+000h  1
  66 1.1389402e+003 1.29e+000 1.01e+000  -3.7 3.40e+000    -  1.00e+000 6.94e-001h  1
